transaction_id,user_id,related_invoice_id,related_job_id,transaction_type,amount,currency,description,merchant_name,transaction_category,date,balance_after_transaction,payment_method,geo_location,created_at,updated_at
txn_5ABADD28,user_012,,,DEBIT,993.0,INR,UPI-CAFE-COFFEE-STUDIO-CAFE-COFFEE-LANE-HOUSE,Cafe Coffee Studio,Food,2025-07-21T10:30:53.762566+00:00,116029,UPI,"Bengaluru, Karnataka",2025-07-21T10:30:53.762566+00:00,2025-07-21T10:30:53.762566+00:00
txn_ED4FD463,user_012,,,DEBIT,3310.0,INR,UPI-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-DEPOT,Cafe Coffee Central,Food,2025-11-26T14:42:20.762566+00:00,112719,UPI,"Pune, Maharashtra",2025-11-26T14:42:20.762566+00:00,2025-11-26T14:42:20.762566+00:00
txn_1D40A190,user_048,,,DEBIT,3679.0,INR,CARD-TRAVEL-AGENCY,Travel Agency,Trips,2025-07-16T07:39:36.762566+00:00,36943,CARD,"Delhi, Delhi",2025-07-16T07:39:36.762566+00:00,2025-07-16T07:39:36.762566+00:00
txn_C228ADED,user_038,,,DEBIT,1080.0,INR,BILL-MOBILE-BILL,Mobile Bill,Utilities,2025-09-03T10:45:34.762566+00:00,145775,BILL,"Pune, Maharashtra",2025-09-03T10:45:34.762566+00:00,2025-09-03T10:45:34.762566+00:00
txn_5BC552B7,user_001,,,DEBIT,4514.0,INR,UPI-EASYDAY,Easyday,Grocery,2025-10-31T02:10:11.762566+00:00,27996,UPI,"Mumbai, Maharashtra",2025-10-31T02:10:11.762566+00:00,2025-10-31T02:10:11.762566+00:00
txn_522F6A8F,user_036,,,DEBIT,2039.0,INR,UPI-=====-MEDICAL_MERCHANTS.TXT-=====-SHOPPING_MERCHANTS.TXT-=====-MEDICAL_MERCHANTS.TXT-=====-FOOD_MERCHANTS.TXT-=====,===== Medical_Merchants.Txt =====,Transport,2025-11-23T20:26:05.762566+00:00,243486,UPI,"Bengaluru, Karnataka",2025-11-23T20:26:05.762566+00:00,2025-11-23T20:26:05.762566+00:00
txn_A79ED77C,user_045,,,DEBIT,4090.0,INR,UPI-CAREPLUS-PHARMACY-INDIA,Careplus Pharmacy India,Shopping,2025-11-18T03:52:36.762566+00:00,285617,UPI,"Pune, Maharashtra",2025-11-18T03:52:36.762566+00:00,2025-11-18T03:52:36.762566+00:00
txn_74468F4D,user_015,,,DEBIT,4845.0,INR,UPI-CAFE-COFFEE-SPOT-CAFE-COFFEE-ZONE-CAFE-HOUSE-CAFE-COFFEE-CORNER,Cafe Coffee Spot,Food,2025-11-18T07:00:56.762566+00:00,24999,UPI,"Pune, Maharashtra",2025-11-18T07:00:56.762566+00:00,2025-11-18T07:00:56.762566+00:00
txn_5B93A095,user_048,,,DEBIT,4398.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE-DAY,Cafe Coffee Bean,Grocery,2025-06-17T20:17:57.762566+00:00,32545,UPI,"Bengaluru, Karnataka",2025-06-17T20:17:57.762566+00:00,2025-06-17T20:17:57.762566+00:00
txn_A57B6774,user_045,,,DEBIT,2860.0,INR,UPI-TEA-TRAILS,Tea Trails,Food,2025-09-02T06:13:39.762566+00:00,282757,UPI,"Pune, Maharashtra",2025-09-02T06:13:39.762566+00:00,2025-09-02T06:13:39.762566+00:00
txn_709CA0E3,user_019,,,DEBIT,2827.0,INR,UPI-CAFE-COFFEE-GARDEN-CAFE-COFFEE-YARD-CAFE-HOUSE,Cafe Coffee Garden,Grocery,2025-09-23T21:41:04.762566+00:00,220437,UPI,"Bengaluru, Karnataka",2025-09-23T21:41:04.762566+00:00,2025-09-23T21:41:04.762566+00:00
txn_3085A499,user_038,,,DEBIT,2013.0,INR,UPI-CAFE-COFFEE-BEAN-CAFE-COFFEE-PARK-HOUSE,Cafe Coffee Bean,Medical,2025-09-19T03:34:35.762566+00:00,143762,UPI,"Pune, Maharashtra",2025-09-19T03:34:35.762566+00:00,2025-09-19T03:34:35.762566+00:00
txn_C5D04878,user_046,,,DEBIT,1866.0,INR,UPI-SHELL-PETROL-PUMP,Shell Petrol Pump,Transport,2025-05-30T14:44:12.762566+00:00,266658,UPI,"Pune, Maharashtra",2025-05-30T14:44:12.762566+00:00,2025-05-30T14:44:12.762566+00:00
txn_154C533C,user_047,,,DEBIT,4075.0,INR,UPI-CAFE-COFFEE-EXPRESS-HOUSE,Cafe Coffee Express,Food,2025-10-04T15:37:47.762566+00:00,250679,UPI,"Pune, Maharashtra",2025-10-04T15:37:47.762566+00:00,2025-10-04T15:37:47.762566+00:00
txn_C6ECBE0A,user_036,,,DEBIT,4256.0,INR,UPI-CAFE-COFFEE-BAR-HOUSE,Cafe Coffee Bar,Food,2025-08-06T09:57:18.762566+00:00,239230,UPI,"Bengaluru, Karnataka",2025-08-06T09:57:18.762566+00:00,2025-08-06T09:57:18.762566+00:00
txn_5F9E62DC,user_033,,,CREDIT,23211.0,INR,NEFT-FinSysPvtLtd-PAYMENT,Finsyspvtltd Payment,Shopping,2025-07-26T15:43:11.762566+00:00,124665,NEFT,"Pune, Maharashtra",2025-07-26T15:43:11.762566+00:00,2025-07-26T15:43:11.762566+00:00
txn_0D5B4993,user_012,,,DEBIT,2098.0,INR,UPI-CAFE-COFFEE-HUB-&-SPENCER-ONLINE,Cafe Coffee Hub,Food,2025-08-27T14:12:25.762566+00:00,110621,UPI,"Mumbai, Maharashtra",2025-08-27T14:12:25.762566+00:00,2025-08-27T14:12:25.762566+00:00
txn_A9497AA3,user_002,,,DEBIT,2751.0,INR,UPI-FARMERS-MARKET-BASKET,Farmers Market Basket,Grocery,2025-11-15T08:28:29.762566+00:00,56998,UPI,"Delhi, Delhi",2025-11-15T08:28:29.762566+00:00,2025-11-15T08:28:29.762566+00:00
txn_6DB76220,user_042,,,DEBIT,4531.0,INR,BILL-WATER-BILL,Water Bill,Utilities,2025-05-30T07:10:59.762566+00:00,81428,BILL,"Delhi, Delhi",2025-05-30T07:10:59.762566+00:00,2025-05-30T07:10:59.762566+00:00
txn_0739E4EB,user_011,,,DEBIT,3505.0,INR,UPI-CAFE-COFFEE-CO.-HOUSE,Cafe Coffee Co.,Shopping,2025-06-18T02:14:41.762566+00:00,230804,UPI,"Delhi, Delhi",2025-06-18T02:14:41.762566+00:00,2025-06-18T02:14:41.762566+00:00
txn_002486D1,user_023,,,DEBIT,1438.0,INR,CARD-SPOTIFY,Spotify,Entertainment,2025-08-29T17:48:33.762566+00:00,474188,CARD,"Delhi, Delhi",2025-08-29T17:48:33.762566+00:00,2025-08-29T17:48:33.762566+00:00
txn_2F62C064,user_045,,,DEBIT,4434.0,INR,BILL-WATER-BILL,Water Bill,Utilities,2025-11-12T23:26:22.762566+00:00,278323,BILL,"Delhi, Delhi",2025-11-12T23:26:22.762566+00:00,2025-11-12T23:26:22.762566+00:00
txn_B87FF816,user_041,,,DEBIT,1237.0,INR,UPI-CAFE-COFFEE-WORKS-CAFE-COFFEE-ROASTERS-HOUSE,Cafe Coffee Works,Medical,2025-11-01T14:48:30.762566+00:00,101223,UPI,"Pune, Maharashtra",2025-11-01T14:48:30.762566+00:00,2025-11-01T14:48:30.762566+00:00
txn_E53473A4,user_014,,,DEBIT,4130.0,INR,UPI-CAFE-COFFEE-ROASTERS-HOUSE-CAFE-COFFEE-BEAN-CAFE-COFFEE-COLLECTIVE,Cafe Coffee Roasters,Food,2025-06-24T04:16:16.762566+00:00,185742,UPI,"Delhi, Delhi",2025-06-24T04:16:16.762566+00:00,2025-06-24T04:16:16.762566+00:00
txn_82CBCB90,user_023,,,DEBIT,1376.0,INR,UPI-CAFE-COFFEE-SPOT-CAFE-COFFEE-YARD-HOUSE,Cafe Coffee Spot,Food,2025-06-01T01:19:51.762566+00:00,472812,UPI,"Mumbai, Maharashtra",2025-06-01T01:19:51.762566+00:00,2025-06-01T01:19:51.762566+00:00
txn_8760F282,user_008,,,DEBIT,1368.0,INR,UPI-CAFE-COFFEE-WORKS-CAFE-COFFEE-EXPRESS-CAFE-COFFEE-HOUSE,Cafe Coffee Works,Transport,2025-07-23T13:38:57.762566+00:00,103309,UPI,"Pune, Maharashtra",2025-07-23T13:38:57.762566+00:00,2025-07-23T13:38:57.762566+00:00
txn_E0CA6A8C,user_035,,,DEBIT,1940.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-ZONE-CAFE-COFFEE-ZONE-HOUSE,Cafe Coffee Court,Shopping,2025-06-02T08:12:45.762566+00:00,185677,UPI,"Bengaluru, Karnataka",2025-06-02T08:12:45.762566+00:00,2025-06-02T08:12:45.762566+00:00
txn_3F07ADF3,user_029,,,DEBIT,544.0,INR,UPI-LIFELINE-PHARMACY-INDIA,Lifeline Pharmacy India,Food,2025-08-08T11:45:02.762566+00:00,127643,UPI,"Delhi, Delhi",2025-08-08T11:45:02.762566+00:00,2025-08-08T11:45:02.762566+00:00
txn_1DF0EE59,user_043,,,DEBIT,797.0,INR,UPI-CAFE-COFFEE-TERRACE-CAFE-MOCHA-HOUSE-CAFE-HOUSE,Cafe Coffee Terrace,Medical,2025-06-02T01:28:17.762566+00:00,73971,UPI,"Pune, Maharashtra",2025-06-02T01:28:17.762566+00:00,2025-06-02T01:28:17.762566+00:00
txn_E8E504C8,user_029,,,DEBIT,7958.0,INR,CARD-TRAVEL-AGENCY,Travel Agency,Trips,2025-07-21T05:04:32.762566+00:00,119685,CARD,"Pune, Maharashtra",2025-07-21T05:04:32.762566+00:00,2025-07-21T05:04:32.762566+00:00
txn_499453FF,user_037,,,DEBIT,1418.0,INR,UPI-STATIONERY-SHOP,Stationery Shop,Misc,2025-11-06T05:16:02.762566+00:00,84129,UPI,"Pune, Maharashtra",2025-11-06T05:16:02.762566+00:00,2025-11-06T05:16:02.762566+00:00
txn_712A8E79,user_016,,,CREDIT,66822.0,INR,NEFT-BrightPathSoftware-PAYMENT,Brightpathsoftware Payment,Food,2025-07-10T08:58:43.762566+00:00,158888,NEFT,"Bengaluru, Karnataka",2025-07-10T08:58:43.762566+00:00,2025-07-10T08:58:43.762566+00:00
txn_8726F08D,user_010,,,DEBIT,1320.0,INR,UPI-CAFE-COFFEE-STOP-HOUSE,Cafe Coffee Stop,Food,2025-11-09T09:51:16.762566+00:00,98465,UPI,"Delhi, Delhi",2025-11-09T09:51:16.762566+00:00,2025-11-09T09:51:16.762566+00:00
txn_51130B7B,user_034,,,DEBIT,3279.0,INR,UPI-WELLNESS-PHARMACY-INDIA,Wellness Pharmacy India,Shopping,2025-09-09T20:43:33.762566+00:00,158684,UPI,"Delhi, Delhi",2025-09-09T20:43:33.762566+00:00,2025-09-09T20:43:33.762566+00:00
txn_F827C26C,user_003,,,DEBIT,3508.0,INR,UPI-CAFE-COFFEE-STUDIO-CAFE-COFFEE-HUB-STREET-CAFE-HOUSE,Cafe Coffee Studio,Food,2025-10-14T20:40:12.762566+00:00,87384,UPI,"Pune, Maharashtra",2025-10-14T20:40:12.762566+00:00,2025-10-14T20:40:12.762566+00:00
txn_196661A9,user_021,,,DEBIT,18316.0,INR,UPI-LANDLORD-RENT,Landlord Rent,Rent,2025-10-15T07:46:58.762566+00:00,133594,UPI,"Delhi, Delhi",2025-10-15T07:46:58.762566+00:00,2025-10-15T07:46:58.762566+00:00
txn_C78FBC41,user_002,,,DEBIT,968.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-06-14T19:54:14.762566+00:00,56030,BILL,"Delhi, Delhi",2025-06-14T19:54:14.762566+00:00,2025-06-14T19:54:14.762566+00:00
txn_F8730DEC,user_049,,,DEBIT,1592.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-06-14T19:05:11.762566+00:00,110374,BILL,"Mumbai, Maharashtra",2025-06-14T19:05:11.762566+00:00,2025-06-14T19:05:11.762566+00:00
txn_68779118,user_032,,,DEBIT,965.0,INR,CARD-SPOTIFY,Spotify,Entertainment,2025-09-20T16:13:03.762566+00:00,240506,CARD,"Pune, Maharashtra",2025-09-20T16:13:03.762566+00:00,2025-09-20T16:13:03.762566+00:00
txn_1E4850C1,user_032,,,DEBIT,168.0,INR,UPI-CAFE-COFFEE-CENTRAL-CAFE-COFFEE-POINT-HOUSE,Cafe Coffee Central,Transport,2025-09-02T20:43:50.762566+00:00,240338,UPI,"Bengaluru, Karnataka",2025-09-02T20:43:50.762566+00:00,2025-09-02T20:43:50.762566+00:00
txn_0D97A2F8,user_007,,,DEBIT,1146.0,INR,CARD-NETFLIX,Netflix,Entertainment,2025-07-07T11:41:07.762566+00:00,228000,CARD,"Delhi, Delhi",2025-07-07T11:41:07.762566+00:00,2025-07-07T11:41:07.762566+00:00
txn_55FD989F,user_050,,,DEBIT,996.0,INR,UPI-COSTA-COFFEE-LOUNGE,Costa Coffee Lounge,Shopping,2025-06-23T11:08:41.762566+00:00,64611,UPI,"Delhi, Delhi",2025-06-23T11:08:41.762566+00:00,2025-06-23T11:08:41.762566+00:00
txn_2D903042,user_043,,,DEBIT,4062.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Shopping,2025-07-28T19:48:56.762566+00:00,69909,UPI,"Bengaluru, Karnataka",2025-07-28T19:48:56.762566+00:00,2025-07-28T19:48:56.762566+00:00
txn_4368A5B3,user_017,,,DEBIT,11655.0,INR,CARD-TRAVEL-AGENCY,Travel Agency,Trips,2025-08-14T02:39:37.762566+00:00,24881,CARD,"Bengaluru, Karnataka",2025-08-14T02:39:37.762566+00:00,2025-08-14T02:39:37.762566+00:00
txn_8456DFA5,user_007,,,DEBIT,8230.0,INR,CARD-FLIGHT-BOOKING,Flight Booking,Trips,2025-06-28T21:02:57.762566+00:00,219770,CARD,"Pune, Maharashtra",2025-06-28T21:02:57.762566+00:00,2025-06-28T21:02:57.762566+00:00
txn_0C91E1EB,user_024,,,DEBIT,1595.0,INR,UPI-FRESHLAND,Freshland,Grocery,2025-06-09T22:56:20.762566+00:00,46592,UPI,"Mumbai, Maharashtra",2025-06-09T22:56:20.762566+00:00,2025-06-09T22:56:20.762566+00:00
txn_61F3BB95,user_005,,,DEBIT,2491.0,INR,UPI-CAFE-COFFEE-YARD-CAFE-LATTE,Cafe Coffee Yard,Transport,2025-09-29T11:38:10.762566+00:00,40652,UPI,"Mumbai, Maharashtra",2025-09-29T11:38:10.762566+00:00,2025-09-29T11:38:10.762566+00:00
txn_2A6D1CC6,user_034,,,DEBIT,4579.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-06-02T01:21:04.762566+00:00,154105,BILL,"Pune, Maharashtra",2025-06-02T01:21:04.762566+00:00,2025-06-02T01:21:04.762566+00:00
txn_CD2E28D8,user_036,,,DEBIT,4324.0,INR,UPI-CAFE-COFFEE-ZONE-CAFE-COFFEE-POINT-HOUSE,Cafe Coffee Zone,Food,2025-11-09T14:41:35.762566+00:00,234906,UPI,"Mumbai, Maharashtra",2025-11-09T14:41:35.762566+00:00,2025-11-09T14:41:35.762566+00:00
txn_24844B5B,user_018,,,DEBIT,2574.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-ZONE-CAFE-COFFEE-DEPOT-CAFE-COFFEE-YARD-HOUSE,Cafe Coffee Court,Transport,2025-10-11T01:02:40.762566+00:00,250503,UPI,"Pune, Maharashtra",2025-10-11T01:02:40.762566+00:00,2025-10-11T01:02:40.762566+00:00
txn_FA2430F5,user_024,,,DEBIT,3224.0,INR,UPI-CAFE-EXPRESS-CAFE-COFFEE-WORKS-CAFE-COFFEE-ZONE-CAFE-HOUSE,Cafe Express Cafe,Transport,2025-08-25T16:23:28.762566+00:00,43368,UPI,"Pune, Maharashtra",2025-08-25T16:23:28.762566+00:00,2025-08-25T16:23:28.762566+00:00
txn_D4A09E5E,user_037,,,DEBIT,819.0,INR,CARD-HOTSTAR,Hotstar,Entertainment,2025-10-26T11:34:11.762566+00:00,83310,CARD,"Mumbai, Maharashtra",2025-10-26T11:34:11.762566+00:00,2025-10-26T11:34:11.762566+00:00
txn_C6E6254C,user_015,,,DEBIT,4312.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Grocery,2025-09-28T09:11:35.762566+00:00,20687,UPI,"Mumbai, Maharashtra",2025-09-28T09:11:35.762566+00:00,2025-09-28T09:11:35.762566+00:00
txn_895C5FA9,user_047,,,DEBIT,3875.0,INR,UPI-CAFE-COFFEE-EXPRESS-HOUSE,Cafe Coffee Express,Food,2025-11-14T07:52:51.762566+00:00,246804,UPI,"Delhi, Delhi",2025-11-14T07:52:51.762566+00:00,2025-11-14T07:52:51.762566+00:00
txn_1075AECD,user_041,,,DEBIT,2374.0,INR,UPI-LOCALMART,Localmart,Grocery,2025-08-20T11:59:15.762566+00:00,98849,UPI,"Bengaluru, Karnataka",2025-08-20T11:59:15.762566+00:00,2025-08-20T11:59:15.762566+00:00
txn_B702271D,user_030,,,DEBIT,4092.0,INR,UPI-CAFE-COFFEE-HAVEN-HOUSE-CAFE-COFFEE-PARK-HOUSE,Cafe Coffee Haven,Shopping,2025-10-20T20:05:56.762566+00:00,262372,UPI,"Bengaluru, Karnataka",2025-10-20T20:05:56.762566+00:00,2025-10-20T20:05:56.762566+00:00
txn_A961EB74,user_048,,,DEBIT,2318.0,INR,UPI-GREENMART,Greenmart,Grocery,2025-07-07T22:39:59.762566+00:00,30227,UPI,"Pune, Maharashtra",2025-07-07T22:39:59.762566+00:00,2025-07-07T22:39:59.762566+00:00
txn_73EE8329,user_004,,,DEBIT,625.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-HOUSE,Cafe Coffee Factory,Food,2025-10-04T21:01:49.762566+00:00,250993,UPI,"Delhi, Delhi",2025-10-04T21:01:49.762566+00:00,2025-10-04T21:01:49.762566+00:00
txn_001A638B,user_028,,,DEBIT,2936.0,INR,UPI-SHOPPER'S-STOP-ONLINE,Shopper'S Stop Online,Grocery,2025-10-31T07:51:31.762566+00:00,200853,UPI,"Pune, Maharashtra",2025-10-31T07:51:31.762566+00:00,2025-10-31T07:51:31.762566+00:00
txn_A606E472,user_004,,,DEBIT,2246.0,INR,UPI-SHOPPERS-STOP-CAFE,Shoppers Stop Cafe,Food,2025-11-09T18:21:11.762566+00:00,248747,UPI,"Mumbai, Maharashtra",2025-11-09T18:21:11.762566+00:00,2025-11-09T18:21:11.762566+00:00
txn_9F268A3C,user_003,,,DEBIT,3289.0,INR,UPI-CAFE-COFFEE-STOP-MALL,Cafe Coffee Stop,Medical,2025-11-20T12:16:29.762566+00:00,84095,UPI,"Mumbai, Maharashtra",2025-11-20T12:16:29.762566+00:00,2025-11-20T12:16:29.762566+00:00
txn_583D6EAF,user_015,,,DEBIT,2450.0,INR,UPI-CAFE-COFFEE-EXPRESS-HOUSE,Cafe Coffee Express,Food,2025-07-13T13:11:54.762566+00:00,18237,UPI,"Delhi, Delhi",2025-07-13T13:11:54.762566+00:00,2025-07-13T13:11:54.762566+00:00
txn_CCEDDE8D,user_027,,,DEBIT,1441.0,INR,UPI-CAFE-EXPRESS-HOUSE,Cafe Express House,Grocery,2025-08-11T10:15:20.762566+00:00,45587,UPI,"Mumbai, Maharashtra",2025-08-11T10:15:20.762566+00:00,2025-08-11T10:15:20.762566+00:00
txn_A2ADEDAE,user_039,,,DEBIT,1287.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-COFFEE-ZONE-HOUSE-EXPRESS,Cafe Coffee Factory,Shopping,2025-07-29T15:30:47.762566+00:00,110753,UPI,"Pune, Maharashtra",2025-07-29T15:30:47.762566+00:00,2025-07-29T15:30:47.762566+00:00
txn_A73BC30B,user_020,,,DEBIT,1614.0,INR,UPI-CAFE-COFFEE-ZONE-CAFE-COFFEE-COLLECTIVE-HOUSE,Cafe Coffee Zone,Transport,2025-07-14T02:42:50.762566+00:00,116738,UPI,"Mumbai, Maharashtra",2025-07-14T02:42:50.762566+00:00,2025-07-14T02:42:50.762566+00:00
txn_B5777C3E,user_024,INV-2025-1227,job_cd3b9d26,CREDIT,15637.0,INR,NEFT-UrbanHiveDigital-PAYMENT,Urbanhivedigital Payment,Food,2025-11-05T19:35:13.762566+00:00,59005,NEFT,"Mumbai, Maharashtra",2025-11-05T19:35:13.762566+00:00,2025-11-05T19:35:13.762566+00:00
txn_1F307FE5,user_042,,,DEBIT,2163.0,INR,UPI-MARKS-&-CO.,Marks & Co.,Medical,2025-09-04T22:25:19.762566+00:00,79265,UPI,"Pune, Maharashtra",2025-09-04T22:25:19.762566+00:00,2025-09-04T22:25:19.762566+00:00
txn_7ED8BEE5,user_042,,,DEBIT,2327.0,INR,UPI-CAFE-COFFEE-HUB-CAFE-COFFEE-BEAN-CAFE-COFFEE-CORNER-HOUSE-CAFE-COFFEE-HUB-&-SPENCER-MALL,Cafe Coffee Hub,Grocery,2025-11-23T16:00:17.762566+00:00,76938,UPI,"Bengaluru, Karnataka",2025-11-23T16:00:17.762566+00:00,2025-11-23T16:00:17.762566+00:00
txn_2B887BEB,user_039,,,DEBIT,817.0,INR,BILL-GAS-BILL,Gas Bill,Utilities,2025-10-18T10:22:59.762566+00:00,109936,BILL,"Delhi, Delhi",2025-10-18T10:22:59.762566+00:00,2025-10-18T10:22:59.762566+00:00
txn_0802393B,user_019,,,DEBIT,17723.0,INR,CARD-HOTEL-BOOKING,Hotel Booking,Trips,2025-09-17T19:58:44.762566+00:00,202714,CARD,"Bengaluru, Karnataka",2025-09-17T19:58:44.762566+00:00,2025-09-17T19:58:44.762566+00:00
txn_6FCE19E4,user_023,,,DEBIT,2696.0,INR,UPI-HP-PETROL-PUMP,Hp Petrol Pump,Food,2025-09-06T07:10:53.762566+00:00,470116,UPI,"Delhi, Delhi",2025-09-06T07:10:53.762566+00:00,2025-09-06T07:10:53.762566+00:00
txn_CBE4E4EA,user_004,,,DEBIT,3973.0,INR,UPI-=====-SHOPPING_MERCHANTS.TXT-=====-GROCERY_MERCHANTS.TXT-=====,===== Shopping_Merchants.Txt =====,Grocery,2025-08-04T19:18:45.762566+00:00,244774,UPI,"Pune, Maharashtra",2025-08-04T19:18:45.762566+00:00,2025-08-04T19:18:45.762566+00:00
txn_E431E1DA,user_050,,,DEBIT,550.0,INR,CARD-DISNEY+,Disney+,Entertainment,2025-08-02T06:17:04.762566+00:00,64061,CARD,"Mumbai, Maharashtra",2025-08-02T06:17:04.762566+00:00,2025-08-02T06:17:04.762566+00:00
txn_475CBB2A,user_004,,,DEBIT,364.0,INR,UPI-MOBILE-RECHARGE,Mobile Recharge,Recharge,2025-11-16T12:34:22.762566+00:00,244410,UPI,"Mumbai, Maharashtra",2025-11-16T12:34:22.762566+00:00,2025-11-16T12:34:22.762566+00:00
txn_3268B100,user_040,,,DEBIT,2662.0,INR,BILL-ELECTRICITY-BILL,Electricity Bill,Utilities,2025-08-29T19:30:33.762566+00:00,167338,BILL,"Pune, Maharashtra",2025-08-29T19:30:33.762566+00:00,2025-08-29T19:30:33.762566+00:00
txn_860A1060,user_010,,,DEBIT,4197.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-7-BEANS,Cafe Coffee Factory,Grocery,2025-09-17T22:39:04.762566+00:00,94268,UPI,"Delhi, Delhi",2025-09-17T22:39:04.762566+00:00,2025-09-17T22:39:04.762566+00:00
txn_3965E156,user_013,,,DEBIT,2918.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-COFFEE-HUB-&-SPENCER-ONLINE,Cafe Coffee Court,Food,2025-07-27T10:22:45.762566+00:00,467879,UPI,"Bengaluru, Karnataka",2025-07-27T10:22:45.762566+00:00,2025-07-27T10:22:45.762566+00:00
txn_910C9949,user_041,,,DEBIT,9694.0,INR,CARD-FLIGHT-BOOKING,Flight Booking,Trips,2025-09-09T11:40:51.762566+00:00,89155,CARD,"Delhi, Delhi",2025-09-09T11:40:51.762566+00:00,2025-09-09T11:40:51.762566+00:00
txn_C85947DE,user_015,,,DEBIT,2670.0,INR,UPI-SHOPPERS-STOP-CAFE-COFFEE-JUNCTION-HOUSE,Shoppers Stop Cafe,Food,2025-06-29T04:29:23.762566+00:00,15567,UPI,"Bengaluru, Karnataka",2025-06-29T04:29:23.762566+00:00,2025-06-29T04:29:23.762566+00:00
txn_38C2A48D,user_020,,,DEBIT,3056.0,INR,UPI-CAFE-COFFEE-FACTORY-CAFE-COFFEE-STOP-HOUSE-CAFE-COFFEE-POINT-HOUSE,Cafe Coffee Factory,Medical,2025-08-23T05:01:08.762566+00:00,113682,UPI,"Bengaluru, Karnataka",2025-08-23T05:01:08.762566+00:00,2025-08-23T05:01:08.762566+00:00
txn_0AE5D421,user_037,,,CREDIT,50207.0,INR,NEFT-OrbitWorksSolutions-PAYMENT,Orbitworkssolutions Payment,Food,2025-11-03T22:17:18.762566+00:00,133517,NEFT,"Bengaluru, Karnataka",2025-11-03T22:17:18.762566+00:00,2025-11-03T22:17:18.762566+00:00
txn_17BFF1ED,user_030,,,DEBIT,2523.0,INR,UPI-THIRD-WAVE-COFFEE-HUB-STREET-CAFE,Third Wave Coffee,Food,2025-08-06T02:35:21.762566+00:00,259849,UPI,"Bengaluru, Karnataka",2025-08-06T02:35:21.762566+00:00,2025-08-06T02:35:21.762566+00:00
txn_BE778EAA,user_014,,,DEBIT,2063.0,INR,UPI-CAFE-COFFEE-COURT-CAFE-DE-PARIS,Cafe Coffee Court,Food,2025-11-08T12:47:38.762566+00:00,183679,UPI,"Mumbai, Maharashtra",2025-11-08T12:47:38.762566+00:00,2025-11-08T12:47:38.762566+00:00
txn_6B634AD9,user_007,,,DEBIT,476.0,INR,UPI-LIFEPLUS-INDIA-MALL,Lifeplus India Mall,Shopping,2025-08-11T15:26:08.762566+00:00,219294,UPI,"Bengaluru, Karnataka",2025-08-11T15:26:08.762566+00:00,2025-08-11T15:26:08.762566+00:00
txn_B5ABF95B,user_028,,,DEBIT,2773.0,INR,UPI-CAFE-COFFEE-DEPOT-CAFE-HOUSE,Cafe Coffee Depot,Food,2025-07-24T15:53:39.762566+00:00,198080,UPI,"Bengaluru, Karnataka",2025-07-24T15:53:39.762566+00:00,2025-07-24T15:53:39.762566+00:00
txn_8923E000,user_037,,,DEBIT,2506.0,INR,UPI-CAFE-COFFEE-MANOR-CAFE-COFFEE-HUB-STREET,Cafe Coffee Manor,Food,2025-07-30T18:43:46.762566+00:00,131011,UPI,"Bengaluru, Karnataka",2025-07-30T18:43:46.762566+00:00,2025-07-30T18:43:46.762566+00:00
txn_F3A54C7A,user_020,,,DEBIT,1666.0,INR,UPI-APOLLO-CARE-PHARMACY,Apollo Care Pharmacy,Food,2025-07-30T08:24:55.762566+00:00,112016,UPI,"Mumbai, Maharashtra",2025-07-30T08:24:55.762566+00:00,2025-07-30T08:24:55.762566+00:00
txn_43BD0F17,user_024,,,DEBIT,4208.0,INR,UPI-CLOUDNINE-PHARMACY-INDIA,Cloudnine Pharmacy India,Food,2025-11-06T01:43:47.762566+00:00,54797,UPI,"Mumbai, Maharashtra",2025-11-06T01:43:47.762566+00:00,2025-11-06T01:43:47.762566+00:00
txn_F4E88A1D,user_043,,,DEBIT,4391.0,INR,UPI-HP-PETROL-PUMP,Hp Petrol Pump,Food,2025-11-09T10:44:52.762566+00:00,65518,UPI,"Pune, Maharashtra",2025-11-09T10:44:52.762566+00:00,2025-11-09T10:44:52.762566+00:00
txn_D5FF6FD2,user_038,,,DEBIT,2818.0,INR,UPI-CAFE-COFFEE-CULTURE,Cafe Coffee Culture,Food,2025-10-27T03:31:09.762566+00:00,140944,UPI,"Pune, Maharashtra",2025-10-27T03:31:09.762566+00:00,2025-10-27T03:31:09.762566+00:00
