invoice_id,company_id,company_name,client_id,related_freelancer_id,related_job_id,amount_due,currency,invoice_created_at,due_date,payment_expected_date,status,days_overdue,communication_history,last_communication_at,invoice_tags,created_at,updated_at
INV-2025-1280,company_035,DevCraft Hub,user_025,user_047,job_5108e965,123149,INR,2025-07-29T06:39:52.083082+00:00,2025-09-10,2025-09-15,OVERDUE,77,"[{""ts"": ""2025-07-29T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1280 to DevCraft Hub."", ""type"": ""initial""}, {""ts"": ""2025-08-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email sent with invoice attachment, including breakdown and payment instructions. Client acknowledged receipt and expressed satisfaction with documentation."", ""type"": ""reminder""}, {""ts"": ""2025-08-13T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Firmly requested settlement and confirmed client receipt. Client indicated payment will be processed soon."", ""type"": ""firm""}, {""ts"": ""2025-08-28T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal department. Comprehensive invoice history and invoice details provided. Legal team copied for records. Client responded acknowledging notice."", ""type"": ""legal""}]",2025-08-28T06:39:52.083082+00:00,,2025-07-29T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1281,company_025,RapidScale Ventures,user_049,user_040,job_014b067c,25884,INR,2025-10-29T06:39:52.083082+00:00,2025-11-11,2025-11-16,OVERDUE,15,"[{""ts"": ""2025-10-29T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1281 to RapidScale Ventures."", ""type"": ""initial""}, {""ts"": ""2025-11-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email along with the invoice and detailed notes on tasks performed. Follow-up included a courteous request for confirmation of receipt. Client replied courteously and assured timely processing."", ""type"": ""reminder""}, {""ts"": ""2025-11-13T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message emphasizing urgency of immediate settlement. Highlighted prior reminders and potential contractual implications. Client confirmed awareness."", ""type"": ""firm""}]",2025-11-13T06:39:52.083082+00:00,milestone,2025-10-29T06:39:52.083082+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1282,company_039,HexaCore Solutions,user_043,user_013,job_0bedbdc5,20588,INR,2025-09-04T06:39:52.089628+00:00,2025-10-01,2025-10-06,OVERDUE,56,"[{""ts"": ""2025-09-04T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1282 to HexaCore Solutions."", ""type"": ""initial""}, {""ts"": ""2025-09-11T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about the pending invoice, providing a clear summary of services rendered. Client responded courteously, indicating they would initiate payment soon."", ""type"": ""reminder""}, {""ts"": ""2025-09-19T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Reinforced urgency, detailed consequences of further delay and requested immediate settlement. Client indicated payment will be processed this week."", ""type"": ""firm""}, {""ts"": ""2025-10-04T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter emphasizing overdue payment and potential penalties. Notified client of imminent legal escalation if payment is not received. Legal team copied for action. Full communication history and invoice details. Urgency highlighted."", ""type"": ""legal""}]",2025-10-04T06:39:52.089628+00:00,,2025-09-04T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1283,company_017,QuantumVerse Labs,user_050,user_004,job_13bfcfc1,71965,INR,2025-08-30T06:39:52.089628+00:00,2025-10-03,2025-10-08,OVERDUE,54,"[{""ts"": ""2025-08-30T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1283 to QuantumVerse Labs."", ""type"": ""initial""}, {""ts"": ""2025-09-06T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about the pending invoice, providing a breakdown of charges and highlighting the completed work and total amount due. Follow-up included polite confirmation of receipt and understanding. Client responded positively and promised payment by deadline."", ""type"": ""reminder""}, {""ts"": ""2025-09-14T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent firm email reminding client of overdue invoice. Stressed urgency and contractual responsibility. Client acknowledged notice."", ""type"": ""firm""}, {""ts"": ""2025-09-29T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice regarding overdue invoice, previous reminders, and potential penalties for non-payment. Client informed of seriousness of situation."", ""type"": ""legal""}]",2025-09-29T06:39:52.089628+00:00,,2025-08-30T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1284,company_040,SolaraTech Digital,user_016,user_049,job_d8c82b2c,177720,INR,2025-10-09T06:39:52.089628+00:00,2025-10-26,2025-10-31,OVERDUE,31,"[{""ts"": ""2025-10-09T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1284 to SolaraTech Digital."", ""type"": ""initial""}, {""ts"": ""2025-10-16T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email and WhatsApp messages sent to client confirming receipt of invoice. Included a brief summary of services rendered and ensured they were satisfied with the client and requesting confirmation. The client responded positively, confirming everything was clear."", ""type"": ""reminder""}, {""ts"": ""2025-10-24T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message emphasizing urgency of immediate settlement. Highlighted previous reminders and potential contractual implications. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-11-08T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice outlining overdue invoice to legal department. Legal counsel instructed to send notice to client. Urgency emphasized."", ""type"": ""legal""}]",2025-11-08T06:39:52.089628+00:00,,2025-10-09T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1285,company_010,NovaStack Innovations,user_031,user_046,job_ea5a0720,155059,INR,2025-10-31T06:39:52.089628+00:00,2025-11-23,2025-11-28,OVERDUE,3,"[{""ts"": ""2025-10-31T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1285 to NovaStack Innovations."", ""type"": ""initial""}, {""ts"": ""2025-11-07T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently nudged client via WhatsApp to confirm they received the email. The client confirmed receipt via WhatsApp. Client responded positively."", ""type"": ""reminder""}]",2025-11-07T06:39:52.089628+00:00,milestone,2025-10-31T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1286,company_040,SolaraTech Digital,user_003,user_048,job_50b7f167,44519,INR,2025-11-21T06:39:52.089628+00:00,2026-01-01,2026-01-06,PENDING,0,"[{""ts"": ""2025-11-21T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1286 to SolaraTech Digital."", ""type"": ""initial""}]",2025-11-21T06:39:52.089628+00:00,,2025-11-21T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1287,company_008,PixelForge Interactive,user_035,user_050,job_e33c4375,28404,INR,2025-09-02T06:39:52.089628+00:00,2025-09-18,2025-09-23,OVERDUE,69,"[{""ts"": ""2025-09-02T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1287 to PixelForge Interactive."", ""type"": ""initial""}, {""ts"": ""2025-09-09T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email. Provided detailed description of deliverables and payment instructions. Followed up with the invoice, explaining payment instructions and terms. Followed up politely through messaging to ensure receipt and satisfaction with documentation."", ""type"": ""reminder""}, {""ts"": ""2025-09-17T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss the overdue duration and consequences. Client responded acknowledging notice."", ""type"": ""firm""}, {""ts"": ""2025-10-02T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal department. Provided full record of invoice history and reminders. Legal counsel instructed to draft and send to client. Urgency highlighted."", ""type"": ""legal""}]",2025-10-02T06:39:52.089628+00:00,,2025-09-02T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1288,company_038,CloudSphere Labs,user_013,user_033,job_e9b75743,53282,INR,2025-11-23T06:39:52.089628+00:00,2025-12-15,2025-12-20,PENDING,0,"[{""ts"": ""2025-11-23T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1288 to CloudSphere Labs."", ""type"": ""initial""}]",2025-11-23T06:39:52.089628+00:00,,2025-11-23T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1289,company_011,BrightPath Software,user_030,user_026,job_b95a65ff,162929,INR,2025-09-09T06:39:52.089628+00:00,2025-10-14,2025-10-19,OVERDUE,43,"[{""ts"": ""2025-09-09T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1289 to BrightPath Software."", ""type"": ""initial""}, {""ts"": ""2025-09-16T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice via email with a friendly message checking if all details were clear. Client responded positively."", ""type"": ""reminder""}, {""ts"": ""2025-09-24T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Firmly requested payment, noting the overdue invoice. Noted that payment is expected immediately. Client requested a short extension but acknowledged the call but indicated potential delays due to internal processing."", ""type"": ""firm""}, {""ts"": ""2025-10-09T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal department. Legal counsel instructed to draft formal notice. Client informed of 7-day compliance window. Legal department copied."", ""type"": ""legal""}]",2025-10-09T06:39:52.089628+00:00,,2025-09-09T06:39:52.089628+00:00,2025-11-26T06:39:52.089628+00:00
INV-2025-1290,company_028,InfinitePixels Studio,user_046,user_047,job_1dab7818,83902,INR,2025-10-11T06:39:52.089628+00:00,2025-10-24,2025-10-29,OVERDUE,33,"[{""ts"": ""2025-10-11T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1290 to InfinitePixels Studio."", ""type"": ""initial""}, {""ts"": ""2025-10-18T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent email invoice with gratitude for collaboration and attached the invoice was received and understood invoice. Client confirmed."", ""type"": ""reminder""}, {""ts"": ""2025-10-26T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""WhatsApp message regarding overdue payment, emphasizing that the invoice is overdue and payment is expected immediately. Client requested a short extension but acknowledged the call but indicated potential delays due to internal processing."", ""type"": ""firm""}, {""ts"": ""2025-11-10T06:39:52.089628+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice regarding overdue invoice, previous communications, and contractual obligations. Client notified. Legal team updated."", ""type"": ""legal""}]",2025-11-10T06:39:52.089628+00:00,,2025-10-11T06:39:52.089628+00:00,2025-11-26T06:39:52.092718+00:00
INV-2025-1291,company_004,CloudNova Systems,user_015,user_012,job_862bbb16,26695,INR,2025-08-31T06:39:52.092718+00:00,2025-09-23,2025-09-28,OVERDUE,64,"[{""ts"": ""2025-08-31T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1291 to CloudNova Systems."", ""type"": ""initial""}, {""ts"": ""2025-09-07T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared the invoice attachment and highlighted key deliverables. Polite follow-up message in a polite WhatsApp message confirming receipt and appreciated the clarity of the documentation."", ""type"": ""reminder""}, {""ts"": ""2025-09-15T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client reminding them of pending invoice and emphasizing the importance of prompt payment and requesting immediate action. Included reference to overdue invoice. Emphasized immediate action is required but acknowledged responsibility."", ""type"": ""firm""}, {""ts"": ""2025-09-30T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue payment. Included detailed invoice history, previous reminders, and legal team with complete documentation. Legal counsel instructed to draft formal notice."", ""type"": ""legal""}]",2025-09-30T06:39:52.092718+00:00,,2025-08-31T06:39:52.092718+00:00,2025-11-26T06:39:52.092718+00:00
INV-2025-1292,company_010,NovaStack Innovations,user_014,user_047,job_7746bc9b,171248,INR,2025-10-07T06:39:52.092718+00:00,2025-11-14,2025-11-19,OVERDUE,12,"[{""ts"": ""2025-10-07T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1292 to NovaStack Innovations."", ""type"": ""initial""}, {""ts"": ""2025-10-14T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email sent with invoice attachment sent to ensure clarity and receipt. Client responded positively."", ""type"": ""reminder""}, {""ts"": ""2025-10-22T06:39:52.092718+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal reminder via email with reference to overdue invoice. Stressed contractual obligations and urgency of overdue invoice. Requested confirmation of when funds would be transferred. Client responded, confirming awareness and intention to pay."", ""type"": ""firm""}]",2025-10-22T06:39:52.092718+00:00,milestone,2025-10-07T06:39:52.092718+00:00,2025-11-26T06:39:52.092718+00:00
